User-ID,ISBN,Book-Rating
9856,1559029838,8.0
9908,006016848X,0.0
9908,0061009059,0.0
9908,0425173631,0.0
9908,0425184226,0.0
9908,0439136369,10.0
9908,0439139600,10.0
9908,043935806X,7.0
9908,0446607193,0.0
9908,0446610038,0.0
9908,0446613266,0.0
9908,0451524934,6.0
9908,059035342X,10.0
9908,0842329218,9.0
9908,0842329285,10.0
9908,0971880107,0.0
10030,002542730X,7.0
10030,0312195516,0.0
10030,0345370775,0.0
10030,0345386108,0.0
10030,044021145X,0.0
10030,0440211727,0.0
10030,0440213525,0.0
10030,0440214041,0.0
10030,0449134482,0.0
10030,0515113328,8.0
10030,059035342X,0.0
10030,0671004530,0.0
10030,0671004549,10.0
10030,0671004573,10.0
10030,0671701231,10.0
10030,0671758896,0.0
10030,0671867172,10.0
10030,0671888587,0.0
10030,080410526X,0.0
10030,155874262X,10.0
10067,0553271636,0.0
10067,0553576801,0.0
10067,067976402X,0.0
10067,0749397543,5.0
10118,0316969443,0.0
10118,0385484518,10.0
10118,0446310786,0.0
10118,0449005615,0.0
10118,0671027360,10.0
10118,0786868716,10.0
10118,0971880107,0.0
10314,006019491X,0.0
10314,0060916508,0.0
10314,0060934417,0.0
10314,0060976845,9.0
10314,0061009059,0.0
10314,014023313X,5.0
10314,0140244824,0.0
10314,0142000205,6.0
10314,0142001740,0.0
10314,0156005891,0.0
10314,0156007479,8.0
10314,0312195516,9.0
10314,0316601950,8.0
10314,0316776963,7.0
10314,0316781010,7.0
10314,0375502238,0.0
10314,0375700757,6.0
10314,0375702709,7.0
10314,0375703063,0.0
10314,0375703861,0.0
10314,037570504X,0.0
10314,0375706771,0.0
10314,0380730138,5.0
10314,0385265700,6.0
10314,0385505833,0.0
10314,038572179X,7.0
10314,042513699X,0.0
10314,0425167313,0.0
10314,0439404371,0.0
10314,0440226104,0.0
10314,0440235596,0.0
10314,0446310786,9.0
10314,0446608955,0.0
10314,0446610038,0.0
10314,0446675059,0.0
10314,0452282195,0.0
10314,0553572997,8.0
10314,0553581554,0.0
10314,068484477X,7.0
10314,0688177751,0.0
10314,0743227441,9.0
10314,0743418174,9.0
10314,0786867647,9.0
10314,0786868716,0.0
10314,155874262X,0.0
10314,1558744150,6.0
10314,1573225789,8.0
10314,1573229326,7.0
10354,0064400557,10.0
10354,0345337662,0.0
10354,0345339703,0.0
10354,0345339711,0.0
10354,0345339738,0.0
10354,0375702709,0.0
10354,0394820371,8.0
10354,0451160525,0.0
10354,0451169522,9.0
10354,0451184963,7.0
10354,0553579606,0.0
10354,067102423X,0.0
10447,0060915544,9.0
10447,0060916508,7.0
10447,0060928336,9.0
10447,0060934417,0.0
10447,0060976845,8.0
10447,0060987529,9.0
10447,006101351X,0.0
10447,0140244824,0.0
10447,014025448X,9.0
10447,0140254544,9.0
10447,0140298479,0.0
10447,0156027321,0.0
10447,0156628708,0.0
10447,0312305060,0.0
10447,0312976275,0.0
10447,0316284955,0.0
10447,0316780375,0.0
10447,0316781266,0.0
10447,0316789089,3.0
10447,0316899984,0.0
10447,034536676X,0.0
10447,0345427637,0.0
10447,0345433491,0.0
10447,0345465083,10.0
10447,0375500510,0.0
10447,0375700757,9.0
10447,0375703055,6.0
10447,037570504X,0.0
10447,0375706771,0.0
10447,0375726403,0.0
10447,0375727345,0.0
10447,0380730138,0.0
10447,038079487X,7.0
10447,0385335881,0.0
10447,0385504209,0.0
10447,0385505833,7.0
10447,038572179X,0.0
10447,0385722206,0.0
10447,0425162443,0.0
10447,0425167313,0.0
10447,0425175405,0.0
10447,0440220602,0.0
10447,0440224594,0.0
10447,044023722X,0.0
10447,0441003257,0.0
10447,0446611867,0.0
10447,0446675059,0.0
10447,0449003787,0.0
10447,0449003795,0.0
10447,0449212602,9.0
10447,0449219364,0.0
10447,0451202503,0.0
10447,0451203895,5.0
10447,0452282152,7.0
10447,0452284449,9.0
10447,0553284789,0.0
10447,0553572997,0.0
10447,0553573136,0.0
10447,0671041789,7.0
10447,0671510053,0.0
10447,0679746048,0.0
10447,067976402X,0.0
10447,068484477X,9.0
10447,0743237188,3.0
10447,0743412028,4.0
10447,0749397543,0.0
10447,0786868716,7.0
10447,1400034779,0.0
10447,155874262X,6.0
10560,0312195516,9.0
10560,0316666343,8.0
10560,0345384466,8.0
10560,0345423402,9.0
10560,0375760911,10.0
10560,038548951X,9.0
10560,0385504209,10.0
10560,0439064872,10.0
10560,0439136369,10.0
10560,0439139600,9.0
10560,043935806X,10.0
10560,0452284449,8.0
10560,0515133876,10.0
10560,059035342X,10.0
10560,0671027360,8.0
10560,0743418174,8.0
10560,0767905385,8.0
10590,0375707972,0.0
10590,0446364762,0.0
10590,0553296981,10.0
10590,0671021001,0.0
10590,067976402X,0.0
10590,0971880107,0.0
10819,0060916508,0.0
10819,0060938455,0.0
10819,0140293248,0.0
10819,0156027321,0.0
10819,0156628708,0.0
10819,0380710722,0.0
10819,0440498058,9.0
10819,0449212602,0.0
10819,0451180232,0.0
10819,055321313X,0.0
10819,0553272535,0.0
10819,0553279378,0.0
10819,0553296981,0.0
10819,0671003755,0.0
10819,0671004107,0.0
10819,0805063897,0.0
10819,0971880107,0.0
10819,1558531025,7.0
11120,0151008116,0.0
11120,0345380371,0.0
11120,0345402871,0.0
11120,0440226104,0.0
11120,0446612790,0.0
11120,0671024248,0.0
11120,0671880187,8.0
11120,0679781587,0.0
11120,0971880107,0.0
11224,0061000043,5.0
11224,0061009059,7.0
11224,0316666343,9.0
11224,0316781142,5.0
11224,0345348036,0.0
11224,037570504X,0.0
11224,038542471X,7.0
11224,0385424728,7.0
11224,038550120X,0.0
11224,0385504209,9.0
11224,0399146431,0.0
11224,0425169863,5.0
11224,0440220602,7.0
11224,0440224764,7.0
11224,0440225701,0.0
11224,0440234743,6.0
11224,0446610100,0.0
11224,0452260116,2.0
11224,0670880728,0.0
11224,067088300X,6.0
11224,0670892963,8.0
11224,0671001795,0.0
11224,0971880107,1.0
11224,155874262X,8.0
11224,1558743316,0.0
11245,034541389X,0.0
11245,0345413903,6.0
11245,0380718340,0.0
11245,0380730847,0.0
11245,0425122123,8.0
11245,0425175405,0.0
11245,0425180964,9.0
11245,0440183057,0.0
11245,0440200989,8.0
11245,0440236673,7.0
11245,044023722X,0.0
11245,0440241073,0.0
11245,0440241537,9.0
11245,0446611212,7.0
11245,0446667900,6.0
11245,0451186923,0.0
11245,0671004530,8.0
11245,0671004549,9.0
11245,0671004573,8.0
11245,0671673688,8.0
11245,0671701231,8.0
11245,0671758896,8.0
11245,0671867113,10.0
11245,0671867156,8.0
11245,0671888587,0.0
11245,0743227441,0.0
11245,0971880107,0.0
11400,0060958022,10.0
11400,0151008116,6.0
11400,0312195516,7.0
11400,0312274920,0.0
11400,0312305060,0.0
11400,0316789089,7.0
11400,0345445848,0.0
11400,0375506039,8.0
11400,0375727345,0.0
11400,0425116840,0.0
11400,0440211727,0.0
11400,0440222656,6.0
11400,0446364193,0.0
11400,0446606324,8.0
11400,0553582658,0.0
11400,0671021001,0.0
11400,0743418174,8.0
11400,0786868716,9.0
11601,0060915544,10.0
11601,0060921145,0.0
11601,0060938455,10.0
11601,0060964049,0.0
11601,0061097314,0.0
11601,0140119906,0.0
11601,014023313X,0.0
11601,014025448X,0.0
11601,0312243022,0.0
11601,0312278586,0.0
11601,0312924585,0.0
11601,0312966091,0.0
11601,0312974256,0.0
11601,0316569321,0.0
11601,0316601950,0.0
11601,0316678104,0.0
11601,0316693200,0.0
11601,0316769487,0.0
11601,0316777722,4.0
11601,0316782505,0.0
11601,0316899984,0.0
11601,0316969680,0.0
11601,0345337662,0.0
11601,0345380371,0.0
11601,0345391802,0.0
11601,0345404769,0.0
11601,034541389X,0.0
11601,0345422317,0.0
11601,0345435168,0.0
11601,0373218400,0.0
11601,0375412530,0.0
11601,0375703055,0.0
11601,0375703063,10.0
11601,0375725784,0.0
11601,0380002930,0.0
11601,0380714752,0.0
11601,0380718332,0.0
11601,0380718340,0.0
11601,0380726254,0.0
11601,0380820889,0.0
11601,038542017X,0.0
11601,038542471X,0.0
11601,0385484518,0.0
11601,0385492081,0.0
11601,0385720955,0.0
11601,039914613X,0.0
11601,0425116840,0.0
11601,0425124347,0.0
11601,0425143325,0.0
11601,0425162443,0.0
11601,0425173631,0.0
11601,0425174271,0.0
11601,0425180964,0.0
11601,0439064872,0.0
11601,0440183057,0.0
11601,0440200989,0.0
11601,0440213525,0.0
11601,0440214041,0.0
11601,0440222656,0.0
11601,0440224675,0.0
11601,0440226104,0.0
11601,0440236703,0.0
11601,0440498058,0.0
11601,0446310786,10.0
11601,0446363251,0.0
11601,044651862X,0.0
11601,0446601241,0.0
11601,0446608890,0.0
11601,0446608955,0.0
11601,0446610399,0.0
11601,044661064X,0.0
11601,0446611212,0.0
11601,0449003787,0.0
11601,0449212602,0.0
11601,0449219364,0.0
11601,0449219461,0.0
11601,0449221512,0.0
11601,0449907481,0.0
11601,0449911004,0.0
11601,0452260116,0.0
11601,0452277337,0.0
11601,0452282195,0.0
11601,0452282829,0.0
11601,0515128546,0.0
11601,0515131229,0.0
11601,0515132020,0.0
11601,0553260111,0.0
11601,0553271636,0.0
11601,0553273914,0.0
11601,0553279556,0.0
11601,0553279912,0.0
11601,0553280341,0.0
11601,0553282476,0.0
11601,0553284789,0.0
11601,055329170X,0.0
11601,0553564528,0.0
11601,0553571885,0.0
11601,0553572997,0.0
11601,0553574574,0.0
11601,0553579606,0.0
11601,0553583441,0.0
11601,0670869902,0.0
11601,0671001795,0.0
11601,0671002481,0.0
11601,0671014196,0.0
11601,0671021001,0.0
11601,0671024248,0.0
11601,0671537458,0.0
11601,0671673688,0.0
11601,0671683993,0.0
11601,0671708635,0.0
11601,0671743058,0.0
11601,0671867172,0.0
11601,0671888587,9.0
11601,0679429220,0.0
11601,067976402X,0.0
11601,0684810387,8.0
11601,068484477X,0.0
11601,0684848783,0.0
11601,0684872153,0.0
11601,0684874350,0.0
11601,0743237188,0.0
11601,080410526X,0.0
11601,080410753X,0.0
11601,0804108749,0.0
11601,080411109X,0.0
11601,0812550706,0.0
11601,0871136791,0.0
11601,155874262X,0.0
11601,1558743669,0.0
11601,1573225789,10.0
11601,1592400876,0.0
11629,0345348109,4.0
11629,038542017X,7.0
11629,042510687X,0.0
11629,0451166892,8.0
11629,0515102652,0.0
11676,002542730X,6.0
11676,0060085444,0.0
11676,0060096195,0.0
11676,006016848X,9.0
11676,0060173289,0.0
11676,0060175400,10.0
11676,006019491X,10.0
11676,0060199652,10.0
11676,0060391626,10.0
11676,0060392452,0.0
11676,0060502258,8.0
11676,0060915544,0.0
11676,0060916508,0.0
11676,0060921145,0.0
11676,0060922532,8.0
11676,0060928336,0.0
11676,0060930535,0.0
11676,0060932759,0.0
11676,0060934417,0.0
11676,0060938455,10.0
11676,0060958022,3.0
11676,0060964049,4.0
11676,0060976845,0.0
11676,0060977493,0.0
11676,0060987103,9.0
11676,0060987529,8.0
11676,0060987561,9.0
11676,0061000043,9.0
11676,0061009059,8.0
11676,006101351X,8.0
11676,0061097101,0.0
11676,0061097314,0.0
11676,0064400042,9.0
11676,0064400557,9.0
11676,0064400581,0.0
11676,0064407667,3.0
11676,0064407675,10.0
11676,0070212570,7.0
11676,0099771519,0.0
11676,0140067477,8.0
11676,0140177396,0.0
11676,014023313X,6.0
11676,0140244824,0.0
11676,014025448X,10.0
11676,0140254544,8.0
11676,0140257934,8.0
11676,0140270590,8.0
11676,014028009X,8.0
11676,0140293248,5.0
11676,014029628X,7.0
11676,0140298479,3.0
11676,014034294X,0.0
11676,014100018X,10.0
11676,0141000198,0.0
11676,0142000205,8.0
11676,0142001430,0.0
11676,0142001740,0.0
11676,0142001805,0.0
11676,0142002267,8.0
11676,0151008116,6.0
11676,0156006529,0.0
11676,0156007479,8.0
11676,0156027321,6.0
11676,0156628708,0.0
11676,0312150601,0.0
11676,0312195516,10.0
11676,0312243022,7.0
11676,0312265867,8.0
11676,0312274920,7.0
11676,0312278586,6.0
11676,0312282990,8.0
11676,0312291639,9.0
11676,0312305060,9.0
11676,031242227X,7.0
11676,0312924585,0.0
11676,0312924801,8.0
11676,0312958129,0.0
11676,0312961324,10.0
11676,0312966091,8.0
11676,0312966970,7.0
11676,0312971346,0.0
11676,0312974256,8.0
11676,0312976275,7.0
11676,0312979886,0.0
11676,0312980159,5.0
11676,0312983271,0.0
11676,031298328X,0.0
11676,0312983824,7.0
11676,0312983867,4.0
11676,0312986343,8.0
11676,0312995423,7.0
11676,0316089699,0.0
11676,0316096199,10.0
11676,0316168688,9.0
11676,0316182540,9.0
11676,0316284955,0.0
11676,0316569321,10.0
11676,0316601950,0.0
11676,0316602051,0.0
11676,0316666343,5.0
11676,0316678104,7.0
11676,0316693006,10.0
11676,0316693200,7.0
11676,0316769487,0.0
11676,0316776963,8.0
11676,0316777722,10.0
11676,0316779423,0.0
11676,0316780375,7.0
11676,0316781010,0.0
11676,0316781142,9.0
11676,0316781266,5.0
11676,0316782505,8.0
11676,0316789089,8.0
11676,0316899984,0.0
11676,0316969443,7.0
11676,0316969680,0.0
11676,0345313860,8.0
11676,0345337662,6.0
11676,0345339681,0.0
11676,0345339703,0.0
11676,0345339711,0.0
11676,0345342968,0.0
11676,0345348036,0.0
11676,0345348109,0.0
11676,0345350499,0.0
11676,0345351525,0.0
11676,0345353145,0.0
11676,0345354621,6.0
11676,0345361792,10.0
11676,034536676X,10.0
11676,0345370775,8.0
11676,0345370805,4.0
11676,0345378490,9.0
11676,0345380371,0.0
11676,0345384369,6.0
11676,0345384466,9.0
11676,034538475X,6.0
11676,0345386108,10.0
11676,0345387651,0.0
11676,0345391055,9.0
11676,0345391802,0.0
11676,0345402871,0.0
11676,034540288X,10.0
11676,0345404114,0.0
11676,0345404769,0.0
11676,0345404785,8.0
11676,034540761X,8.0
11676,0345413350,0.0
11676,034541389X,6.0
11676,0345413903,0.0
11676,0345416260,0.0
11676,0345417623,10.0
11676,0345422317,8.0
11676,0345424719,0.0
11676,0345433491,8.0
11676,0345435168,3.0
11676,0345438329,6.0
11676,0345439104,0.0
11676,0345443284,0.0
11676,0345445848,6.0
11676,0345447840,8.0
11676,0345465083,7.0
11676,0373218192,8.0
11676,0373218400,5.0
11676,0373250207,4.0
11676,0373484003,0.0
11676,0373484410,8.0
11676,0373825013,0.0
11676,0374129983,5.0
11676,0374199698,9.0
11676,0375412530,4.0
11676,0375412824,9.0
11676,0375501371,4.0
11676,0375502238,7.0
11676,0375504613,9.0
11676,0375506039,0.0
11676,0375700757,0.0
11676,0375702709,7.0
11676,0375703055,7.0
11676,0375703063,0.0
11676,0375703861,0.0
11676,037570504X,0.0
11676,0375705198,0.0
11676,0375705856,0.0
11676,0375706410,8.0
11676,0375706771,6.0
11676,0375707972,9.0
11676,0375725784,0.0
11676,0375726403,7.0
11676,0375727345,7.0
11676,0375760911,6.0
11676,0380001411,0.0
11676,0380002930,5.0
11676,0380012863,0.0
11676,0380018179,6.0
11676,0380600129,0.0
11676,0380710218,8.0
11676,0380710722,0.0
11676,0380717018,5.0
11676,0380718332,9.0
11676,0380718340,10.0
11676,0380726254,8.0
11676,0380730138,0.0
11676,0380730847,7.0
11676,0380731851,6.0
11676,0380789019,7.0
11676,0380789035,0.0
11676,038079487X,10.0
11676,0380813815,5.0
11676,0380820293,8.0
11676,0380820889,0.0
11676,0380977788,0.0
11676,0385265700,7.0
11676,0385306024,5.0
11676,0385323638,0.0
11676,0385335482,10.0
11676,0385335830,8.0
11676,0385335881,8.0
11676,0385420161,0.0
11676,038542017X,8.0
11676,038542471X,10.0
11676,0385424728,0.0
11676,0385474016,10.0
11676,0385479565,10.0
11676,0385482388,9.0
11676,0385484518,9.0
11676,0385486804,0.0
11676,038548951X,9.0
11676,0385490445,7.0
11676,038549081X,9.0
11676,0385492081,0.0
11676,0385497466,0.0
11676,038550120X,10.0
11676,0385502532,0.0
11676,0385503857,0.0
11676,0385504209,9.0
11676,0385505833,8.0
11676,0385508042,9.0
11676,0385511612,10.0
11676,0385512104,9.0
11676,0385720106,8.0
11676,0385720955,0.0
11676,0385721420,0.0
11676,038572179X,0.0
11676,0385722206,9.0
11676,0385722435,7.0
11676,0385730586,0.0
11676,039480001X,10.0
11676,0394820371,10.0
11676,039914613X,8.0
11676,0399146253,0.0
11676,0399146431,9.0
11676,0399149155,0.0
11676,0399501487,0.0
11676,042510107X,0.0
11676,042510687X,8.0
11676,0425107469,9.0
11676,0425109720,0.0
11676,0425116840,0.0
11676,042511774X,5.0
11676,0425118703,8.0
11676,0425119653,7.0
11676,0425121259,8.0
11676,0425122123,7.0
11676,0425130711,0.0
11676,042513525X,8.0
11676,042513699X,0.0
11676,0425142485,6.0
11676,0425143325,0.0
11676,0425144429,0.0
11676,0425147363,9.0
11676,0425147584,6.0
11676,0425147622,5.0
11676,0425152251,0.0
11676,0425153975,9.0
11676,0425154092,8.0
11676,0425155404,8.0
11676,0425158616,10.0
11676,042516098X,5.0
11676,0425161242,8.0
11676,0425162443,6.0
11676,0425163385,8.0
11676,0425163407,8.0
11676,0425167313,8.0
11676,0425169863,8.0
11676,0425173631,0.0
11676,0425175405,0.0
11676,0425178765,8.0
11676,0425180638,9.0
11676,0425180964,10.0
11676,042518109X,0.0
11676,042518286X,5.0
11676,0425182878,9.0
11676,0425182908,0.0
11676,0425184226,0.0
11676,042518630X,10.0
11676,0425192725,9.0
11676,0439064864,10.0
11676,0439064872,8.0
11676,0439136350,0.0
11676,0439136369,9.0
11676,0439139597,8.0
11676,0439139600,10.0
11676,043935806X,0.0
11676,043936213X,10.0
11676,0439404371,8.0
11676,0440122090,10.0
11676,0440183057,0.0
11676,0440200563,9.0
11676,0440200989,4.0
11676,0440202043,0.0
11676,0440206154,0.0
11676,0440211263,8.0
11676,044021145X,1.0
11676,0440211727,0.0
11676,0440212561,0.0
11676,0440213029,8.0
11676,0440213290,8.0
11676,0440213525,5.0
11676,0440213991,1.0
11676,0440214041,0.0
11676,0440215625,8.0
11676,0440217563,0.0
11676,0440218535,7.0
11676,0440219078,7.0
11676,0440220602,0.0
11676,044022103X,8.0
11676,0440221471,9.0
11676,0440221595,7.0
11676,044022165X,0.0
11676,0440222656,1.0
11676,0440224624,7.0
11676,0440224675,8.0
11676,0440224764,0.0
11676,0440225701,8.0
11676,0440226104,7.0
11676,0440226430,7.0
11676,0440234743,9.0
11676,0440235162,0.0
11676,0440235596,6.0
11676,0440236673,8.0
11676,0440236703,0.0
11676,0440236738,5.0
11676,044023722X,8.0
11676,0440241073,8.0
11676,0440241537,0.0
11676,044048474X,0.0
11676,0440498058,8.0
11676,0440514428,10.0
11676,0440940001,8.0
11676,0440998050,10.0
11676,0441003257,7.0
11676,0441172717,0.0
11676,0441569595,8.0
11676,0446310786,0.0
11676,0446359866,0.0
11676,0446360589,6.0
11676,0446363251,10.0
11676,0446364193,8.0
11676,0446365386,5.0
11676,0446394521,0.0
11676,044651652X,8.0
11676,0446516538,0.0
11676,044651862X,10.0
11676,0446520802,10.0
11676,0446525502,8.0
11676,0446525537,10.0
11676,0446527165,9.0
11676,0446527793,8.0
11676,0446531332,9.0
11676,0446532231,7.0
11676,0446601241,9.0
11676,0446601640,5.0
11676,0446603422,0.0
11676,0446603589,7.0
11676,0446603716,7.0
11676,0446604666,10.0
11676,0446604801,8.0
11676,0446604844,9.0
11676,0446605239,6.0
11676,0446605484,0.0
11676,0446606324,0.0
11676,0446606812,0.0
11676,0446607193,8.0
11676,0446607657,0.0
11676,0446607711,9.0
11676,0446608815,6.0
11676,0446608890,9.0
11676,0446608955,7.0
11676,0446609404,5.0
11676,0446610038,10.0
11676,0446610100,0.0
11676,0446610399,10.0
11676,044661064X,10.0
11676,0446611212,6.0
11676,0446611778,9.0
11676,0446611808,9.0
11676,0446611867,8.0
11676,0446612545,6.0
11676,0446612790,8.0
11676,0446613266,5.0
11676,0446667900,0.0
11676,0446670251,8.0
11676,0446672211,10.0
11676,0446673544,0.0
11676,0446675059,8.0
11676,0449003787,7.0
11676,0449003795,0.0
11676,0449005615,10.0
11676,0449134482,0.0
11676,0449212084,7.0
11676,0449212602,10.0
11676,0449219364,7.0
11676,0449221482,7.0
11676,0449221490,9.0
11676,0449221504,0.0
11676,0449221512,0.0
11676,0449223345,10.0
11676,0449223604,5.0
11676,0449223612,5.0
11676,0449227421,8.0
11676,0449907481,0.0
11676,0449911004,7.0
11676,0451153553,9.0
11676,0451156609,7.0
11676,0451166892,0.0
11676,0451169522,4.0
11676,0451169530,5.0
11676,0451172817,8.0
11676,0451177096,0.0
11676,0451180232,0.0
11676,0451181379,0.0
11676,0451184963,9.0
11676,0451186923,0.0
11676,0451188454,8.0
11676,0451188462,0.0
11676,0451202341,0.0
11676,0451202503,0.0
11676,0451203771,0.0
11676,0451206525,0.0
11676,0451524934,0.0
11676,0452260116,0.0
11676,0452264464,8.0
11676,0452268060,8.0
11676,0452277337,8.0
11676,0452281903,10.0
11676,0452282152,0.0
11676,0452282195,8.0
11676,0452282829,10.0
11676,0452283205,7.0
11676,0452284449,0.0
11676,0515087122,0.0
11676,0515087947,0.0
11676,0515095826,0.0
11676,0515102652,8.0
11676,0515113328,0.0
11676,051511992X,8.0
11676,0515121843,9.0
11676,051512219X,9.0
11676,0515124214,0.0
11676,051512608X,7.0
11676,0515126772,10.0
11676,0515127833,7.0
11676,0515130389,0.0
11676,0515131083,0.0
11676,0515131229,0.0
11676,0515132020,10.0
11676,0515132187,9.0
11676,051513287X,10.0
11676,0515133876,0.0
11676,0515133973,6.0
11676,0525947647,0.0
11676,0552137030,0.0
11676,055321313X,7.0
11676,0553250426,0.0
11676,0553250531,0.0
11676,0553260111,0.0
11676,0553263226,0.0
11676,0553268880,10.0
11676,0553271636,0.0
11676,0553272535,10.0
11676,0553273914,6.0
11676,0553275976,0.0
11676,0553277472,7.0
11676,0553279378,8.0
11676,0553279556,6.0
11676,0553279912,0.0
11676,0553280341,10.0
11676,0553280368,10.0
11676,0553282476,0.0
11676,0553284789,4.0
11676,0553289411,8.0
11676,055328942X,10.0
11676,0553295977,0.0
11676,0553296981,7.0
11676,0553560247,9.0
11676,055356160X,9.0
11676,0553561618,0.0
11676,055356451X,9.0
11676,0553569058,0.0
11676,0553569155,8.0
11676,0553569910,7.0
11676,0553571656,9.0
11676,055357230X,7.0
11676,0553572326,0.0
11676,0553572997,7.0
11676,0553574574,10.0
11676,0553576801,3.0
11676,0553578022,0.0
11676,0553578308,0.0
11676,0553579754,8.0
11676,0553580191,0.0
11676,0553580221,9.0
11676,0553581554,6.0
11676,0553582127,7.0
11676,0553582135,8.0
11676,0553582526,9.0
11676,0553582755,0.0
11676,0553583441,9.0
11676,0553801430,0.0
11676,0590353403,8.0
11676,059035342X,10.0
11676,059045367X,8.0
11676,0609804138,10.0
11676,0618002219,10.0
11676,0670030643,0.0
11676,0670880728,5.0
11676,067088300X,0.0
11676,0670892963,7.0
11676,067100042X,5.0
11676,0671001795,10.0
11676,0671002481,5.0
11676,0671003755,1.0
11676,0671004107,0.0
11676,0671004530,7.0
11676,0671004549,6.0
11676,0671004573,10.0
11676,0671014196,8.0
11676,0671014919,8.0
11676,0671021001,0.0
11676,067102423X,8.0
11676,0671024248,0.0
11676,0671026011,0.0
11676,0671027360,0.0
11676,0671027387,10.0
11676,0671027581,0.0
11676,0671028375,10.0
11676,0671038184,4.0
11676,0671041789,5.0
11676,0671042262,7.0
11676,0671042572,10.0
11676,0671042858,10.0
11676,0671510053,9.0
11676,0671525743,10.0
11676,0671537458,8.0
11676,0671568175,7.0
11676,0671617028,0.0
11676,067164257X,3.0
11676,0671670689,0.0
11676,0671683993,9.0
11676,0671693816,10.0
11676,0671701231,6.0
11676,0671708635,0.0
11676,0671727583,6.0
11676,0671741187,0.0
11676,0671743058,8.0
11676,0671758896,0.0
11676,0671793489,8.0
11676,0671867091,9.0
11676,0671867113,0.0
11676,0671867164,0.0
11676,0671867172,8.0
11676,0671880314,7.0
11676,0671888587,8.0
11676,0671894455,0.0
11676,0679429220,0.0
11676,0679433740,2.0
11676,0679439382,8.0
11676,0679457313,10.0
11676,0679457526,7.0
11676,0679721886,10.0
11676,0679731148,5.0
11676,0679734775,9.0
11676,0679745203,10.0
11676,0679751521,9.0
11676,0679751602,6.0
11676,067976402X,10.0
11676,0679772677,0.0
11676,0679781587,0.0
11676,0684801523,5.0
11676,0684833395,8.0
11676,068484267X,0.0
11676,068484477X,4.0
11676,0684848783,6.0
11676,0684867621,3.0
11676,0684872153,9.0
11676,0684874350,7.0
11676,0688170528,0.0
11676,0688177751,8.0
11676,0688177859,10.0
11676,0743203631,7.0
11676,0743206045,8.0
11676,0743211375,0.0
11676,0743224574,0.0
11676,0743225406,10.0
11676,0743227441,0.0
11676,0743235150,0.0
11676,0743237188,6.0
11676,0743411250,8.0
11676,0743412028,7.0
11676,0743418174,8.0
11676,0743418204,10.0
11676,0743436210,8.0
11676,074343627X,10.0
11676,0743439740,10.0
11676,0749397543,0.0
11676,0767900383,8.0
11676,0767902521,8.0
11676,0767905180,0.0
11676,0767905385,10.0
11676,0786817070,0.0
11676,0786866276,8.0
11676,0786866586,0.0
11676,0786867647,0.0
11676,0786868716,9.0
11676,0786881852,6.0
11676,0786885688,9.0
11676,0802139256,0.0
11676,080410526X,6.0
11676,0804105820,8.0
11676,0804106304,0.0
11676,080410753X,8.0
11676,0804108749,6.0
11676,080410946X,0.0
11676,080411109X,9.0
11676,0804111359,6.0
11676,0804114986,8.0
11676,0804115613,8.0
11676,0804115761,3.0
11676,080411868X,0.0
11676,0805059555,0.0
11676,0805063897,0.0
11676,0812550706,9.0
11676,0842329129,9.0
11676,0842329218,10.0
11676,0842329242,8.0
11676,0842329250,10.0
11676,0842329269,0.0
11676,0842329277,0.0
11676,0842329285,0.0
11676,084233226X,0.0
11676,0871136791,8.0
11676,0894805770,10.0
11676,0971880107,6.0
11676,140003065X,0.0
11676,1400031346,9.0
11676,1400031354,8.0
11676,1400031362,0.0
11676,1400034779,0.0
11676,1551666839,0.0
11676,1558531025,10.0
11676,155874262X,7.0
11676,1558743316,0.0
11676,1558743669,0.0
11676,1558744150,10.0
11676,1558745157,10.0
11676,1559029838,9.0
11676,1573225789,10.0
11676,1573229326,7.0
11676,1573229725,0.0
11676,1592400876,9.0
11687,0060391626,10.0
11687,0375501371,10.0
11687,0385484518,0.0
11687,0425152251,4.0
11687,0446672211,10.0
11687,0671510053,0.0
11687,067976402X,0.0
11687,0684833395,10.0
11687,0684874350,10.0
11690,0446610100,0.0
11690,0971880107,0.0
11724,0060928336,0.0
11724,0060976845,7.0
11724,0156027321,0.0
11724,0312195516,0.0
11724,0316969443,0.0
11724,0385420161,0.0
11724,0385484518,0.0
11724,0446603716,0.0
11724,0451181379,0.0
11724,0451183665,7.0
11724,0515087122,8.0
11724,0515102652,8.0
11724,0515113328,8.0
11724,089480829X,10.0
11724,0971880107,0.0
11724,155874262X,0.0
11993,0060928336,0.0
11993,0064400042,10.0
11993,0142001740,0.0
11993,0312291639,6.0
11993,0380018179,0.0
11993,0385505833,0.0
11993,0385730586,0.0
11993,0399146431,0.0
11993,0440206154,0.0
11993,0440211263,0.0
11993,0440211727,0.0
11993,0440213525,6.0
11993,0440214041,7.0
11993,044022165X,0.0
11993,059035342X,0.0
11993,0671617028,0.0
11993,068484267X,0.0
11993,0743418174,0.0
11993,080410526X,0.0
11993,0804106304,0.0
11993,0804114986,0.0
11993,0871136791,0.0
11993,0971880107,2.0
11993,1573225789,0.0
12100,042511774X,0.0
12100,0671683993,7.0
12100,067976402X,7.0
12100,0684833395,8.0
12194,0345313860,0.0
12194,0345337662,10.0
12194,0345348036,0.0
12194,0345351525,0.0
12194,0439064872,0.0
12194,0439136369,0.0
